name,address,phone_national,phone_international,email,website,rating,total_ratings,business_status,google_maps_url,opening_hours,category,region,suburb_town,city,price,date_scraped,description,services
Hokonui Dental Care,"Fairfield Building 2 Medway Street, East Gore, Gore 9710, New Zealand",03 208 4422,+64 3 208 4422,,http://hokonuidentalcare.co.nz/,5,1,OPERATIONAL,https://maps.google.com/?cid=9193909951947397375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,East Gore,Gore,no_prices,2026-03-18,,
Invercargill City Dentists,"89 Don Street, Invercargill 9810, New Zealand",03 218 3456,+64 3 218 3456,,https://www.invercargillcitydentists.co.nz/,3.6,34,OPERATIONAL,https://maps.google.com/?cid=17535963629746137466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,Invercargill,Invercargill,no_prices,2026-03-18,,
John Harris Dental Surgery,"79 Don Street, Invercargill 9810, New Zealand",03 218 8356,+64 3 218 8356,,,4.6,9,OPERATIONAL,https://maps.google.com/?cid=5446363049926170396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 9:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,Invercargill,Invercargill,no_prices,2026-03-18,,
Kieran O'Neill Orthodontics Invercargill,"Health Centre 1 Herbert Street, Gladstone, Invercargill 9810, New Zealand",03 218 4799,+64 3 218 4799,,https://www.oneillortho.nz/,3.1,8,OPERATIONAL,https://maps.google.com/?cid=6282854439336933949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,orthodontist,Southland,Gladstone,Invercargill,no_prices,2026-03-18,,
Lumino Invercargill | Lumino The Dentists,"52 Victoria Avenue, Avenal, Invercargill 9810, New Zealand",03 218 3036,+64 3 218 3036,,https://lumino.co.nz/dentists/lumino-invercargill/,4,15,OPERATIONAL,https://maps.google.com/?cid=15094656929293988437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,Avenal,Invercargill,some_prices,2026-03-18,,
Mataura Dental Clinic,"Oakland Street, Mataura 9712, New Zealand",03 203 8482,+64 3 203 8482,,,,,OPERATIONAL,https://maps.google.com/?cid=7913471599311244729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dentist,Southland,Mataura,Mataura,no_prices,2026-03-18,,
Oral Surgery South,"223 Spey Street, Invercargill 9810, New Zealand",03 218 3320,+64 3 218 3320,,http://ossouth.nz/,5,10,OPERATIONAL,https://maps.google.com/?cid=12300287053379271424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:30 PM; Tuesday: Closed; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: 8:30 AM – 2:30 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,Invercargill,Invercargill,full_prices,2026-03-18,,
Remarkable Smile Dentistry,"83 Don Street, Invercargill 9810, New Zealand",03 218 3257,+64 3 218 3257,,https://www.remarkablesmile.co.nz/,5,20,OPERATIONAL,https://maps.google.com/?cid=8102424596086318190&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,Invercargill,Invercargill,no_prices,2026-03-18,,
Smiles Denture Clinic,"93 Yarrow Street, Invercargill 9810, New Zealand",03 454 5118,+64 3 454 5118,,https://www.smilesdentureclinic.co.nz/,4.6,9,OPERATIONAL,https://maps.google.com/?cid=17925804721446338067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 3:30 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 12:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dentures,Southland,Invercargill,Invercargill,no_prices,2026-03-18,,
The Dentist on Kelvin,"27 Kelvin Street, Invercargill 9810, New Zealand",03 218 6280,+64 3 218 6280,,,4.2,38,OPERATIONAL,https://maps.google.com/?cid=5340158484390774519&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,Invercargill,Invercargill,no_prices,2026-03-18,,
Tooth Works,"Opus House 65 Arena Avenue, Avenal, Invercargill 9810, New Zealand",03 218 4937,+64 3 218 4937,,https://toothworks.co.nz/,4.8,24,OPERATIONAL,https://maps.google.com/?cid=2762834025038184518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,Avenal,Invercargill,no_prices,2026-03-18,,
Village Denture Studio - Invercargill,"WSP House 65 Arena Avenue, Avenal, Invercargill 9810, New Zealand",03 222 3886,+64 3 222 3886,,https://vdstudio.co.nz/,,,OPERATIONAL,https://maps.google.com/?cid=6415814979385844872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dentures,Southland,Avenal,Invercargill,no_prices,2026-03-18,,
Waihopai Dental Clinic,"90 Alice Street, Gladstone, Invercargill 9810, New Zealand",03 218 7744,+64 3 218 7744,,,5,2,OPERATIONAL,https://maps.google.com/?cid=12459095642625426837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dentist,Southland,Gladstone,Invercargill,no_prices,2026-03-18,,
Windsor Street Dental,"38 Windsor Street, Windsor, Invercargill 9810, New Zealand",03 217 7134,+64 3 217 7134,,https://www.windsorstreetdental.nz/,5,8,OPERATIONAL,https://maps.google.com/?cid=9342033664724214455&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,Windsor,Invercargill,no_prices,2026-03-18,,
Winton Dental,"233 Great North Road, Winton 9720, New Zealand",03 242 5025,+64 3 242 5025,,,5,4,OPERATIONAL,https://maps.google.com/?cid=8289231589442341178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Southland,Winton,Winton,no_prices,2026-03-18,,
Capsite Dental Limited,"31 Tukapa Street, Westown, New Plymouth 4310, New Zealand",06 758 2307,+64 6 758 2307,,,4.5,14,OPERATIONAL,https://maps.google.com/?cid=4928357103409934772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: Closed; Friday: 8:30 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Westown,New Plymouth,no_prices,2026-03-18,,
CoastalCare,"26 Napier Street, Ōpunake 4616, New Zealand",06 761 8488,+64 6 761 8488,,http://www.coastalcare.co.nz/,,,OPERATIONAL,https://maps.google.com/?cid=5703434248321100690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 9:00 AM – 12:00 PM; Sunday: Closed,dentist,Taranaki,Ōpunake,Ōpunake,no_prices,2026-03-18,,
Dental Artistry,"79 Liardet Street, New Plymouth Central, New Plymouth 4310, New Zealand",0800 999 009,+64 800 999 009,,,3.5,4,OPERATIONAL,https://maps.google.com/?cid=15960439238111637795&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dentist,Taranaki,New Plymouth Central,New Plymouth,no_prices,2026-03-18,,
Dental Care High St,"24 High Street, Hāwera 4610, New Zealand",06 278 5562,+64 6 278 5562,,,3.7,10,OPERATIONAL,https://maps.google.com/?cid=2253755461654642881&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:15 AM – 5:15 PM; Tuesday: 8:15 AM – 5:15 PM; Wednesday: 8:15 AM – 5:15 PM; Thursday: 8:15 AM – 5:15 PM; Friday: 8:15 AM – 5:15 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Hāwera,Hāwera,no_prices,2026-03-18,,
Dental Delight Hori Street,"30 Hori Street, Vogeltown, New Plymouth 4310, New Zealand",06 753 0943,+64 6 753 0943,,http://dentaldelight.nz/,4.8,78,OPERATIONAL,https://maps.google.com/?cid=14909596836847871463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Vogeltown,New Plymouth,no_prices,2026-03-18,,
Dental Delight Molesworth Street,"56 Molesworth Street, New Plymouth Central, New Plymouth 4310, New Zealand",06 759 4066,+64 6 759 4066,,http://www.dentaldelight.nz/,4.8,63,OPERATIONAL,https://maps.google.com/?cid=8494046315486257494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:15 AM – 5:00 PM; Tuesday: 8:15 AM – 5:00 PM; Wednesday: 8:15 AM – 5:00 PM; Thursday: 8:15 AM – 5:00 PM; Friday: 8:15 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,New Plymouth Central,New Plymouth,no_prices,2026-03-18,,
Dental Delight The Valley,"1 Struthers Place, Waiwhakaiho, New Plymouth 4312, New Zealand",06 759 8690,+64 6 759 8690,,https://dentaldelight.nz/,4.6,27,OPERATIONAL,https://maps.google.com/?cid=7723173444583583817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:15 AM – 5:00 PM; Tuesday: 8:15 AM – 5:00 PM; Wednesday: 8:15 AM – 5:00 PM; Thursday: 8:15 AM – 5:00 PM; Friday: 8:15 AM – 3:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: 10:00 AM – 2:00 PM,dentist,Taranaki,Waiwhakaiho,New Plymouth,no_prices,2026-03-18,,
Dental Design Studio,"455 Devon Street East, Strandon, New Plymouth 4312, New Zealand",06 758 5678,+64 6 758 5678,,http://www.dentaldesignstudio.co.nz/,3.7,3,OPERATIONAL,https://maps.google.com/?cid=18298820612654780472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 4:00 PM; Tuesday: 9:00 AM – 4:00 PM; Wednesday: 9:00 AM – 4:00 PM; Thursday: 9:00 AM – 4:00 PM; Friday: 9:00 AM – 4:00 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: Closed,dentist,Taranaki,Strandon,New Plymouth,no_prices,2026-03-18,,
Eltham Dental Centre,"193 High Street, Eltham 4322, New Zealand",06 764 8732,+64 6 764 8732,,,4.3,11,OPERATIONAL,https://maps.google.com/?cid=4698954764775764216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dentist,Taranaki,Eltham,Eltham,no_prices,2026-03-18,,
Happy Teeth Dental,"21 Devon Street West, Manifold, New Plymouth 4310, New Zealand",06 759 8288,+64 6 759 8288,,,4.5,33,OPERATIONAL,https://maps.google.com/?cid=14112472325676978307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Manifold,New Plymouth,no_prices,2026-03-18,,
Hawera Dental Surgery,"5 Furlong Street, Hāwera 4610, New Zealand",06 278 3279,+64 6 278 3279,,https://haweradentalsurgery.co.nz/,3.2,17,OPERATIONAL,https://maps.google.com/?cid=8162037818909134562&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Hāwera,Hāwera,no_prices,2026-03-18,,
Inglewood Dental Surgery,"12 Brown Street, Inglewood 4330, New Zealand",06 756 8717,+64 6 756 8717,,https://www.inglewooddental.nz/,4.6,11,OPERATIONAL,https://maps.google.com/?cid=11844375124505436390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 6:30 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 12:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Inglewood,Inglewood,no_prices,2026-03-18,,
Kerry Hamilton Dental New Plymouth | Lumino The Dentists,"13 Mangorei Road, Strandon, New Plymouth 4312, New Zealand",06 758 3732,+64 6 758 3732,,https://lumino.co.nz/dentists/kerry-hamilton-dental-surgery-new-plymouth/,3.5,21,OPERATIONAL,https://maps.google.com/?cid=5612991881161875422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Strandon,New Plymouth,no_prices,2026-03-18,,
Lees Dental Company,"124 Saint Aubyn Street, New Plymouth Central, New Plymouth 4310, New Zealand",06 759 1630,+64 6 759 1630,,http://www.leesdental.co.nz/,3.9,11,OPERATIONAL,https://maps.google.com/?cid=17618421520320241493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,New Plymouth Central,New Plymouth,no_prices,2026-03-18,,
Mangorei Dental Care,"200 Mangorei Road, Merrilands, New Plymouth 4312, New Zealand",06 759 4059,+64 6 759 4059,,http://www.mangoreidental.co.nz/,4.7,27,OPERATIONAL,https://maps.google.com/?cid=15180664947301788779&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Merrilands,New Plymouth,no_prices,2026-03-18,,
Medicross Dental and Orthodontics,"21 Northgate, Strandon, New Plymouth 4312, New Zealand",06 757 3600,+64 6 757 3600,,https://www.medicrossdentists.co.nz/,4,9,OPERATIONAL,https://maps.google.com/?cid=10399625962421460375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: Closed; Wednesday: 9:00 AM – 6:00 PM; Thursday: 10:00 AM – 8:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,dentist_and_orthodontist,Taranaki,Strandon,New Plymouth,no_prices,2026-03-18,,
Stratford Dental,"82 Miranda Street, Stratford 4332, New Zealand",06 765 5839,+64 6 765 5839,,http://www.stratforddental.co.nz/,4.2,30,OPERATIONAL,https://maps.google.com/?cid=18214351429199469721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 4:30 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Stratford,Stratford,no_prices,2026-03-18,,
New Plymouth Dental Centre,"79 Liardet Street, New Plymouth Central, New Plymouth 4310, New Zealand",06 758 2433,+64 6 758 2433,,https://www.newplymouthdental.co.nz/,3,49,OPERATIONAL,https://maps.google.com/?cid=2463019069836848221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,New Plymouth Central,New Plymouth,no_prices,2026-03-18,,
New Plymouth Dental Practice | Lumino The Dentists,"54 Lemon Street, New Plymouth Central, Gore 4310, New Zealand",06 758 2358,+64 6 758 2358,,https://lumino.co.nz/dentists/new-plymouth-dental-practice/,4.2,29,OPERATIONAL,https://maps.google.com/?cid=9599083628392650485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dentist,Taranaki,New Plymouth Central,New Plymouth,no_prices,2026-03-18,,
Pure Dental,"465 Devon Street East, Strandon, New Plymouth 4312, New Zealand",06 758 5629,+64 6 758 5629,,http://www.puredental.co.nz/,4.5,18,OPERATIONAL,https://maps.google.com/?cid=13457276135376791116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Strandon,New Plymouth,no_prices,2026-03-18,,
Taranaki Orthodontics,"258 Courtenay Street, Strandon, New Plymouth 4312, New Zealand",06 759 0123,+64 6 759 0123,,http://www.taranakiorthodontics.co.nz/,4.9,48,OPERATIONAL,https://maps.google.com/?cid=15804573161897990736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 4:30 PM; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 9:00 AM – 4:30 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,orthodontist,Taranaki,Strandon,New Plymouth,no_prices,2026-03-18,,
Taylor Dental Practice,"95 Lemon Street, New Plymouth Central, New Plymouth 4312, New Zealand",06 759 1047,+64 6 759 1047,,http://www.taylordental.co.nz/,3.5,23,OPERATIONAL,https://maps.google.com/?cid=13507828114105777749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,dentist,Taranaki,New Plymouth Central,New Plymouth,no_prices,2026-03-18,,
Taylor Dental Waitara,"26 Grey Street, Located in Tui Ora Health Centre Tui Ora Centre, Waitara 4320, New Zealand",06 759 1047,+64 6 759 1047,,https://taylordental.co.nz/contact-us,5,1,OPERATIONAL,https://maps.google.com/?cid=5798824412247765926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: Closed; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: Closed; Saturday: Closed; Sunday: Closed,dentist,Taranaki,Located in Tui Ora Health Centre Tui Ora Centre,Waitara,no_prices,2026-03-18,,
TCB Dentures,"1 David Street, Westown, New Plymouth 4310, New Zealand",06 753 8833,+64 6 753 8833,,http://www.tcbdentures.co.nz/,5,59,OPERATIONAL,https://maps.google.com/?cid=4226414984615244507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:00 AM – 4:30 PM; Tuesday: 8:00 AM – 4:30 PM; Wednesday: 8:00 AM – 4:30 PM; Thursday: 8:00 AM – 4:30 PM; Friday: 8:00 AM – 12:00 PM; Saturday: Closed; Sunday: Closed,dentures,Taranaki,Westown,New Plymouth,no_prices,2026-03-18,,
Te Henui Dental Clinic,"74 Mangorei Road, Strandon, New Plymouth 4312, New Zealand",06 757 3405,+64 6 757 3405,,,4.8,6,OPERATIONAL,https://maps.google.com/?cid=7567933889539476610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,dentist,Taranaki,Strandon,New Plymouth,no_prices,2026-03-18,,
Total Orthodontics,"95 Lemon Street, New Plymouth Central, New Plymouth 4312, New Zealand",06 759 1053,+64 6 759 1053,,http://www.totalorthodontics.co.nz/,5,11,OPERATIONAL,https://maps.google.com/?cid=2935644690883249683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: Closed; Sunday: Closed,orthodontist,Taranaki,New Plymouth Central,New Plymouth,no_prices,2026-03-18,,
